0,1,2,3,4,5
0.17391304347826086,1.0,0.6666666666666666,0.88,0.4576271186440678,1.0
0.08695652173913043,0.5,1.0,0.72,0.3389830508474576,1.0
0.5652173913043478,1.0,0.6666666666666666,1.0,0.5084745762711864,1.0
0.927536231884058,0.0,0.6666666666666666,0.8,0.3559322033898305,0.0
0.07246376811594203,0.75,1.0,0.56,0.3050847457627119,1.0
0.8695652173913043,1.0,0.0,0.32,0.13559322033898305,1.0
1.0,0.0,1.0,0.6,0.0847457627118644,0.0
0.9420289855072463,0.0,1.0,0.6,0.3220338983050847,0.0
0.5362318840579711,0.25,0.3333333333333333,0.84,0.3220338983050847,0.0
0.9855072463768116,1.0,0.0,0.72,0.4915254237288136,1.0
0.18840579710144928,0.25,0.0,1.0,0.2033898305084746,0.0
0.17391304347826086,0.0,0.3333333333333333,0.16,0.2711864406779661,0.0
0.8840579710144928,1.0,0.3333333333333333,0.6,0.11864406779661017,1.0
0.8405797101449275,0.5,0.0,0.44,0.23728813559322035,1.0
0.9855072463768116,1.0,0.6666666666666666,0.8,0.576271186440678,1.0
0.3333333333333333,0.75,0.6666666666666666,1.0,0.3220338983050847,1.0
0.5362318840579711,0.0,0.0,0.96,0.288135593220339,0.0
0.855072463768116,0.0,0.3333333333333333,0.44,0.2711864406779661,0.0
0.0,0.25,0.0,0.96,0.13559322033898305,0.0
0.07246376811594203,1.0,0.6666666666666666,0.36,0.03389830508474576,1.0
0.9130434782608696,0.25,0.6666666666666666,0.6,0.11864406779661017,0.0
0.34782608695652173,1.0,0.3333333333333333,0.32,0.23728813559322035,1.0
0.6231884057971014,0.0,0.6666666666666666,0.6,0.6440677966101694,0.0
0.8840579710144928,1.0,0.3333333333333333,0.8,0.3050847457627119,1.0
0.9855072463768116,0.25,0.6666666666666666,0.6,0.13559322033898305,0.0
0.34782608695652173,0.0,1.0,0.32,0.5254237288135594,0.0
0.6666666666666666,0.75,0.6666666666666666,0.92,0.3050847457627119,1.0
0.2318840579710145,0.0,0.0,0.12,0.22033898305084745,0.0
0.9855072463768116,0.25,0.0,0.8,0.5423728813559322,0.0
0.2753623188405797,0.0,0.6666666666666666,1.0,0.4576271186440678,0.0
0.9710144927536232,0.0,0.6666666666666666,0.08,0.2033898305084746,0.0
0.463768115942029,0.0,0.6666666666666666,0.32,0.4067796610169492,0.0
0.5942028985507246,0.75,0.3333333333333333,0.84,0.13559322033898305,1.0
0.9710144927536232,0.75,0.3333333333333333,0.8,0.22033898305084745,1.0
0.6521739130434783,0.75,0.6666666666666666,0.76,0.11864406779661017,1.0
0.9130434782608696,0.25,0.6666666666666666,0.6,0.0847457627118644,0.0
0.4057971014492754,0.25,0.0,0.76,0.22033898305084745,0.0
0.8840579710144928,0.75,1.0,0.6,0.288135593220339,1.0
0.4057971014492754,1.0,0.3333333333333333,0.32,0.4915254237288136,1.0
0.5507246376811594,0.0,1.0,0.2,0.0847457627118644,0.0
0.4782608695652174,0.25,1.0,0.76,0.423728813559322,0.0
0.7391304347826088,0.0,0.6666666666666666,0.44,0.1016949152542373,0.0
0.8405797101449275,0.0,0.0,0.4,0.4067796610169492,0.0
0.2608695652173913,1.0,0.0,1.0,0.3728813559322034,1.0
0.4927536231884058,0.75,0.0,0.48,0.288135593220339,1.0
0.7971014492753623,0.75,0.6666666666666666,0.92,0.1016949152542373,1.0
0.8405797101449275,0.5,0.0,0.8,0.3220338983050847,1.0
0.5652173913043478,1.0,0.0,0.28,0.5254237288135594,1.0
0.2898550724637681,0.25,0.0,0.56,0.11864406779661017,0.0
0.13043478260869565,0.0,0.0,0.56,0.3898305084745763,0.0
0.927536231884058,1.0,0.0,0.72,0.423728813559322,1.0
0.028985507246376812,0.0,1.0,0.56,0.05084745762711865,0.0
1.0,1.0,1.0,0.8,0.4406779661016949,1.0
0.7536231884057971,0.5,0.6666666666666666,0.92,0.06779661016949153,1.0
0.9710144927536232,1.0,0.0,0.8,0.4576271186440678,1.0
0.6086956521739131,0.0,0.6666666666666666,0.72,0.05084745762711865,0.0
0.7101449275362319,0.0,1.0,0.44,0.11864406779661017,0.0
0.31884057971014496,0.0,0.3333333333333333,1.0,0.2711864406779661,0.0
0.30434782608695654,0.0,1.0,1.0,0.23728813559322035,0.0
0.17391304347826086,0.0,0.3333333333333333,1.0,0.2542372881355932,0.0
0.5652173913043478,0.75,0.0,0.48,0.11864406779661017,1.0
0.855072463768116,0.0,1.0,0.44,0.0847457627118644,0.0
0.782608695652174,0.0,0.3333333333333333,0.96,0.2033898305084746,0.0
0.7246376811594203,0.75,1.0,0.48,0.15254237288135594,1.0
0.8840579710144928,0.5,0.3333333333333333,0.6,0.23728813559322035,1.0
0.30434782608695654,1.0,1.0,0.6,0.3050847457627119,1.0
0.34782608695652173,0.75,1.0,1.0,0.423728813559322,1.0
0.2898550724637681,0.0,0.6666666666666666,0.16,0.3050847457627119,0.0
0.4782608695652174,0.0,0.3333333333333333,0.32,0.22033898305084745,0.0
0.6811594202898551,0.25,1.0,0.92,0.3050847457627119,0.0
0.5942028985507246,0.0,0.6666666666666666,0.92,0.8813559322033898,0.0
0.927536231884058,0.0,0.6666666666666666,0.72,0.1864406779661017,0.0
0.15942028985507248,0.25,0.6666666666666666,1.0,0.3389830508474576,0.0
0.17391304347826086,0.0,0.0,0.76,0.2542372881355932,0.0
0.17391304347826086,0.25,0.0,0.88,0.2711864406779661,0.0
0.028985507246376812,0.25,1.0,0.56,0.4576271186440678,0.0
0.5072463768115942,1.0,0.0,0.88,0.4915254237288136,1.0
0.4057971014492754,0.0,1.0,0.76,0.4406779661016949,0.0
0.7246376811594203,0.0,1.0,0.6,0.0847457627118644,0.0
0.15942028985507248,0.75,1.0,1.0,0.1864406779661017,1.0
0.8695652173913043,1.0,1.0,0.92,0.711864406779661,1.0
0.7971014492753623,0.0,0.0,0.44,0.1864406779661017,0.0
0.2898550724637681,1.0,0.3333333333333333,0.6,0.15254237288135594,1.0
0.2463768115942029,0.0,1.0,0.88,0.711864406779661,0.0
0.36231884057971014,0.75,0.0,0.32,0.22033898305084745,1.0
0.927536231884058,0.0,0.3333333333333333,0.72,0.1694915254237288,0.0
0.927536231884058,0.0,0.3333333333333333,0.4,0.3220338983050847,0.0
0.2753623188405797,0.75,0.0,0.16,1.0,1.0
0.6521739130434783,0.0,0.3333333333333333,0.84,0.423728813559322,0.0
0.6376811594202899,0.25,0.3333333333333333,0.92,0.3559322033898305,0.0
0.782608695652174,0.0,0.3333333333333333,0.6,0.1694915254237288,0.0
0.3333333333333333,0.25,0.0,1.0,0.23728813559322035,0.0
0.6811594202898551,0.0,0.0,0.48,0.23728813559322035,0.0
0.5217391304347826,0.0,1.0,0.4,0.8813559322033898,0.0
0.8840579710144928,0.75,0.6666666666666666,1.0,0.1864406779661017,1.0
0.5217391304347826,0.75,0.6666666666666666,0.48,0.2711864406779661,1.0
0.4927536231884058,1.0,1.0,0.32,0.13559322033898305,1.0
0.463768115942029,0.0,1.0,0.6,0.3898305084745763,0.0
0.7246376811594203,0.0,1.0,0.4,0.23728813559322035,0.0
0.31884057971014496,0.0,0.3333333333333333,0.88,0.1694915254237288,0.0
0.6811594202898551,0.0,1.0,0.48,0.3050847457627119,0.0
0.2608695652173913,0.25,0.0,0.12,0.23728813559322035,0.0
0.15942028985507248,1.0,1.0,0.6,0.5254237288135594,1.0
0.855072463768116,0.0,1.0,0.44,0.15254237288135594,0.0
0.13043478260869565,0.25,0.6666666666666666,0.56,0.6101694915254238,0.0
1.0,0.0,1.0,0.72,0.6271186440677966,0.0
0.9130434782608696,0.25,1.0,0.4,0.11864406779661017,0.0
0.10144927536231885,0.0,1.0,0.16,0.23728813559322035,0.0
0.855072463768116,0.75,0.3333333333333333,0.44,0.06779661016949153,1.0
0.7391304347826088,1.0,0.6666666666666666,0.48,0.4067796610169492,1.0
0.9130434782608696,0.0,0.6666666666666666,0.6,0.288135593220339,0.0
0.7246376811594203,0.25,0.3333333333333333,0.48,0.3559322033898305,0.0
0.7971014492753623,0.75,0.6666666666666666,0.48,0.11864406779661017,1.0
0.21739130434782608,0.75,1.0,0.16,0.3220338983050847,1.0
0.36231884057971014,0.0,0.0,0.88,0.03389830508474576,0.0
0.7101449275362319,0.75,0.0,0.48,0.05084745762711865,1.0
0.8840579710144928,0.0,0.0,0.32,0.05084745762711865,0.0
0.08695652173913043,0.0,0.0,0.36,0.1864406779661017,0.0
0.5072463768115942,0.0,1.0,0.12,0.22033898305084745,0.0
0.4782608695652174,0.0,0.6666666666666666,0.76,0.576271186440678,0.0
0.6231884057971014,0.0,0.0,0.6,0.1016949152542373,0.0
0.5362318840579711,0.25,0.3333333333333333,0.84,0.2033898305084746,0.0
0.9130434782608696,0.0,0.3333333333333333,0.8,0.3050847457627119,0.0
0.15942028985507248,0.0,0.6666666666666666,0.64,0.4745762711864407,0.0
0.11594202898550725,0.0,0.3333333333333333,0.16,0.3220338983050847,0.0
0.6376811594202899,0.0,0.0,0.84,0.0847457627118644,0.0
0.5072463768115942,0.0,0.0,0.92,0.22033898305084745,0.0
0.7246376811594203,0.75,0.0,0.48,0.4067796610169492,1.0
0.5072463768115942,0.0,0.6666666666666666,0.12,0.4745762711864407,0.0
0.391304347826087,0.0,0.3333333333333333,0.12,0.2711864406779661,0.0
0.057971014492753624,0.0,0.6666666666666666,0.6,0.4406779661016949,0.0
0.5362318840579711,0.0,0.6666666666666666,0.84,0.2711864406779661,0.0
0.7391304347826088,0.25,0.6666666666666666,0.48,0.1694915254237288,0.0
0.4782608695652174,0.25,1.0,0.76,0.22033898305084745,0.0
0.3333333333333333,0.25,1.0,1.0,0.423728813559322,0.0
0.7681159420289855,0.0,0.0,0.4,0.0847457627118644,0.0
0.2463768115942029,0.0,0.0,0.36,0.11864406779661017,0.0
0.5507246376811594,0.75,0.0,0.28,0.13559322033898305,1.0
0.927536231884058,1.0,1.0,0.6,0.2711864406779661,1.0
0.34782608695652173,1.0,0.6666666666666666,0.76,0.1694915254237288,1.0
0.6956521739130435,0.75,0.6666666666666666,0.44,0.05084745762711865,1.0
0.17391304347826086,0.75,0.3333333333333333,0.16,0.288135593220339,1.0
0.9855072463768116,0.75,0.0,0.6,0.3898305084745763,1.0
0.782608695652174,0.75,1.0,0.12,0.0847457627118644,1.0
0.6231884057971014,0.0,0.6666666666666666,0.92,0.11864406779661017,0.0
0.6086956521739131,0.25,0.3333333333333333,0.96,0.2033898305084746,0.0
0.6811594202898551,0.0,1.0,0.76,0.9152542372881356,0.0
0.391304347826087,1.0,0.6666666666666666,0.32,0.1016949152542373,1.0
0.6231884057971014,0.0,1.0,0.92,0.1864406779661017,0.0
0.3333333333333333,1.0,1.0,0.84,0.9322033898305084,1.0
0.8985507246376812,1.0,0.6666666666666666,0.48,0.11864406779661017,1.0
0.5072463768115942,0.0,1.0,0.76,0.11864406779661017,0.0
0.7681159420289855,0.25,0.3333333333333333,0.72,0.2542372881355932,0.0
0.9565217391304348,0.0,0.0,0.44,0.5084745762711864,0.0
0.07246376811594203,0.75,0.3333333333333333,0.16,0.3389830508474576,1.0
0.855072463768116,0.0,1.0,0.48,0.3559322033898305,0.0
0.42028985507246375,0.25,0.6666666666666666,0.32,0.15254237288135594,0.0
0.6376811594202899,0.25,0.3333333333333333,0.92,0.1016949152542373,0.0
0.4057971014492754,1.0,1.0,0.32,0.22033898305084745,1.0
0.6811594202898551,0.0,1.0,0.96,0.423728813559322,0.0
0.4057971014492754,0.0,0.3333333333333333,0.76,0.2542372881355932,0.0
0.463768115942029,0.0,1.0,0.12,0.15254237288135594,0.0
0.9710144927536232,0.0,0.3333333333333333,0.2,0.22033898305084745,0.0
0.8840579710144928,0.75,0.6666666666666666,0.6,0.1864406779661017,1.0
0.6376811594202899,0.0,0.0,0.44,0.1016949152542373,0.0
0.9855072463768116,0.0,0.3333333333333333,0.12,0.1016949152542373,0.0
0.9565217391304348,0.0,0.6666666666666666,0.6,0.05084745762711865,0.0
0.08695652173913043,0.25,1.0,0.36,0.11864406779661017,0.0
0.8985507246376812,0.25,1.0,0.88,0.13559322033898305,0.0
0.2753623188405797,0.25,0.6666666666666666,1.0,0.559322033898305,0.0
0.7681159420289855,0.25,0.3333333333333333,0.44,0.2033898305084746,0.0
0.10144927536231885,0.25,0.0,0.44,0.1864406779661017,0.0
0.6086956521739131,0.25,0.3333333333333333,0.92,0.2033898305084746,0.0
0.4782608695652174,0.25,0.3333333333333333,0.76,0.3898305084745763,0.0
0.5797101449275363,0.0,0.0,0.32,0.13559322033898305,0.0
0.15942028985507248,0.0,0.3333333333333333,1.0,0.23728813559322035,0.0
0.463768115942029,0.75,0.3333333333333333,0.76,0.6271186440677966,1.0
0.7101449275362319,0.25,0.0,0.48,0.0847457627118644,0.0
0.927536231884058,0.0,0.0,0.2,0.1864406779661017,0.0
0.36231884057971014,0.25,0.3333333333333333,0.52,0.15254237288135594,0.0
0.9420289855072463,0.25,1.0,0.48,0.3728813559322034,0.0
0.6666666666666666,0.0,1.0,0.28,0.3050847457627119,0.0
0.8405797101449275,0.25,0.3333333333333333,0.44,0.3389830508474576,0.0
0.3333333333333333,0.0,1.0,1.0,0.22033898305084745,0.0
0.08695652173913043,0.25,0.0,0.32,0.22033898305084745,0.0
0.391304347826087,0.0,1.0,0.32,0.4576271186440678,0.0
0.9855072463768116,0.75,0.3333333333333333,0.48,0.5084745762711864,1.0
0.6231884057971014,0.25,0.3333333333333333,0.92,0.13559322033898305,0.0
0.7681159420289855,0.25,0.6666666666666666,0.48,0.423728813559322,0.0
0.10144927536231885,0.25,0.6666666666666666,0.88,0.13559322033898305,0.0
0.4492753623188406,0.0,1.0,0.76,0.288135593220339,0.0
0.927536231884058,1.0,0.3333333333333333,0.48,0.3559322033898305,1.0
0.2898550724637681,1.0,0.0,1.0,0.1694915254237288,1.0
0.4927536231884058,1.0,1.0,0.28,0.4576271186440678,1.0
0.0,0.0,0.6666666666666666,0.64,0.11864406779661017,0.0
0.9855072463768116,1.0,0.6666666666666666,0.6,0.1864406779661017,1.0
0.5217391304347826,1.0,0.0,0.84,0.1016949152542373,1.0
0.028985507246376812,0.0,0.0,0.12,0.11864406779661017,0.0
0.5652173913043478,0.25,1.0,0.92,0.2711864406779661,0.0
0.5362318840579711,0.25,0.6666666666666666,0.28,0.2711864406779661,0.0
0.7101449275362319,0.0,0.6666666666666666,0.4,0.1016949152542373,0.0
0.08695652173913043,0.25,1.0,0.56,0.2542372881355932,0.0
0.21739130434782608,0.75,0.6666666666666666,1.0,0.5423728813559322,1.0
0.8260869565217391,1.0,0.0,0.48,0.1016949152542373,1.0
0.4057971014492754,0.25,0.3333333333333333,0.8,0.3389830508474576,0.0
0.8695652173913043,0.0,0.0,0.6,0.15254237288135594,0.0
0.10144927536231885,0.0,0.6666666666666666,0.16,0.15254237288135594,0.0
0.927536231884058,0.0,0.0,0.16,0.1694915254237288,0.0
0.6666666666666666,0.0,0.6666666666666666,0.92,0.1694915254237288,0.0
0.3333333333333333,0.0,0.3333333333333333,1.0,0.3898305084745763,0.0
0.2608695652173913,0.25,1.0,0.16,0.3220338983050847,0.0
0.2608695652173913,1.0,0.0,1.0,0.3728813559322034,1.0
0.7101449275362319,0.0,0.3333333333333333,0.6,0.1016949152542373,0.0
0.6811594202898551,0.0,0.3333333333333333,0.4,0.5932203389830508,0.0
0.4492753623188406,0.0,1.0,0.12,0.3050847457627119,0.0
0.5942028985507246,0.25,0.0,0.92,0.2033898305084746,0.0
0.17391304347826086,0.0,0.0,0.16,0.2033898305084746,0.0
0.927536231884058,1.0,0.6666666666666666,0.72,0.1864406779661017,1.0
0.4927536231884058,0.0,0.6666666666666666,0.76,0.6101694915254238,0.0
0.37681159420289856,0.25,1.0,0.76,0.1864406779661017,0.0
0.9855072463768116,0.25,0.0,0.6,0.3728813559322034,0.0
0.8260869565217391,0.0,0.0,0.6,0.23728813559322035,0.0
0.31884057971014496,1.0,1.0,0.32,0.3559322033898305,1.0
0.028985507246376812,0.25,0.3333333333333333,0.16,0.847457627118644,0.0
0.028985507246376812,0.25,0.3333333333333333,0.56,0.3220338983050847,0.0
0.8115942028985508,0.75,1.0,0.48,0.01694915254237288,1.0
0.8695652173913043,0.0,0.6666666666666666,0.92,0.03389830508474576,0.0
0.18840579710144928,0.25,0.6666666666666666,1.0,0.559322033898305,0.0
0.8695652173913043,0.0,0.3333333333333333,0.8,0.1694915254237288,0.0
0.10144927536231885,0.25,0.0,1.0,0.1694915254237288,0.0
0.8695652173913043,0.25,0.0,0.6,0.3898305084745763,0.0
0.463768115942029,0.75,0.3333333333333333,0.12,0.4406779661016949,1.0
0.7101449275362319,0.0,0.6666666666666666,0.48,0.0847457627118644,0.0
0.8405797101449275,0.25,0.6666666666666666,0.44,0.22033898305084745,0.0
0.391304347826087,0.25,0.0,0.96,0.2033898305084746,0.0
0.8840579710144928,1.0,0.6666666666666666,0.92,0.1864406779661017,1.0
0.7246376811594203,0.25,0.0,0.4,0.4406779661016949,0.0
0.5217391304347826,0.0,0.6666666666666666,0.92,0.4067796610169492,0.0
0.2898550724637681,0.25,0.6666666666666666,0.56,0.1016949152542373,0.0
0.21739130434782608,0.0,1.0,1.0,0.2711864406779661,0.0
0.9130434782608696,0.25,1.0,0.6,0.11864406779661017,0.0
0.08695652173913043,0.25,0.0,0.36,0.1864406779661017,0.0
0.15942028985507248,0.0,1.0,0.64,0.05084745762711865,0.0
0.5652173913043478,0.25,1.0,0.0,0.4067796610169492,0.0
0.13043478260869565,0.25,0.0,0.36,0.11864406779661017,0.0
0.014492753623188406,0.25,0.3333333333333333,0.64,0.1864406779661017,0.0
0.21739130434782608,0.25,0.0,0.36,0.1694915254237288,0.0
0.3333333333333333,0.0,0.0,0.16,0.1694915254237288,0.0
0.7391304347826088,0.75,0.0,0.48,0.01694915254237288,1.0
0.15942028985507248,1.0,0.6666666666666666,0.6,0.3559322033898305,1.0
0.6521739130434783,0.0,0.6666666666666666,0.92,0.11864406779661017,0.0
0.08695652173913043,0.75,1.0,0.96,0.4406779661016949,1.0
0.8115942028985508,0.0,0.6666666666666666,0.48,0.15254237288135594,0.0
0.8985507246376812,1.0,1.0,0.8,0.3389830508474576,1.0
0.7101449275362319,0.75,0.0,0.48,0.22033898305084745,1.0
0.2463768115942029,0.0,0.3333333333333333,1.0,0.4067796610169492,0.0
0.028985507246376812,0.0,1.0,0.56,0.11864406779661017,0.0
0.5507246376811594,0.0,0.0,0.92,0.06779661016949153,0.0
0.37681159420289856,0.5,0.3333333333333333,0.32,0.9661016949152542,1.0
0.2608695652173913,0.25,0.6666666666666666,0.16,0.2542372881355932,0.0
0.782608695652174,0.25,0.0,0.48,0.3050847457627119,0.0
0.30434782608695654,0.25,0.6666666666666666,0.56,0.3728813559322034,0.0
0.2028985507246377,0.0,0.0,0.16,0.13559322033898305,0.0
0.5797101449275363,0.25,0.0,0.84,0.2711864406779661,0.0
0.028985507246376812,0.0,0.0,0.48,0.2711864406779661,0.0
0.7971014492753623,0.75,0.0,0.44,0.06779661016949153,1.0
0.4927536231884058,0.0,1.0,0.96,0.15254237288135594,0.0
0.6666666666666666,0.0,0.3333333333333333,0.96,0.13559322033898305,0.0
0.6231884057971014,0.0,0.6666666666666666,0.92,0.15254237288135594,0.0
0.34782608695652173,0.25,0.0,0.76,0.2033898305084746,0.0
0.13043478260869565,0.25,0.0,0.64,0.288135593220339,0.0
0.9855072463768116,0.0,0.0,0.16,0.11864406779661017,0.0
0.37681159420289856,0.5,0.0,0.32,0.3389830508474576,1.0
0.5362318840579711,1.0,0.3333333333333333,0.92,0.11864406779661017,1.0
0.6521739130434783,0.25,0.0,0.92,0.2033898305084746,0.0
0.07246376811594203,0.0,1.0,0.64,0.4576271186440678,0.0
0.7971014492753623,0.0,0.3333333333333333,0.48,0.2033898305084746,0.0
0.13043478260869565,0.75,0.6666666666666666,0.56,0.3220338983050847,1.0
0.4782608695652174,0.0,0.6666666666666666,0.76,0.423728813559322,0.0
0.7971014492753623,0.25,0.0,0.44,0.423728813559322,0.0
0.9565217391304348,0.25,0.6666666666666666,0.6,0.2711864406779661,0.0
0.8985507246376812,0.25,0.0,0.48,0.423728813559322,0.0
1.0,0.0,0.0,0.72,0.4576271186440678,0.0
0.9420289855072463,0.75,1.0,0.84,0.06779661016949153,1.0
0.7536231884057971,0.0,0.3333333333333333,0.44,0.4406779661016949,0.0
0.7391304347826088,1.0,0.3333333333333333,0.8,0.2033898305084746,1.0
0.10144927536231885,0.25,0.0,0.96,0.288135593220339,0.0
0.014492753623188406,0.25,0.0,0.36,0.22033898305084745,0.0
0.5797101449275363,0.75,0.3333333333333333,0.32,0.3559322033898305,1.0
0.8115942028985508,1.0,0.0,0.6,0.1864406779661017,1.0
0.5362318840579711,0.25,0.0,0.76,0.4915254237288136,0.0
0.17391304347826086,0.75,1.0,0.16,0.4745762711864407,1.0
0.8260869565217391,0.0,1.0,0.6,0.1016949152542373,0.0
0.07246376811594203,0.5,0.3333333333333333,0.64,0.3389830508474576,1.0
0.2608695652173913,0.25,1.0,0.56,0.4915254237288136,0.0
0.8985507246376812,0.0,0.6666666666666666,0.6,0.5932203389830508,0.0
0.2898550724637681,1.0,0.0,0.56,0.2542372881355932,1.0
0.8115942028985508,0.25,0.6666666666666666,0.48,0.2542372881355932,0.0
0.4927536231884058,0.25,0.3333333333333333,0.92,0.3559322033898305,0.0
0.18840579710144928,0.0,0.3333333333333333,0.16,0.15254237288135594,0.0
0.6376811594202899,0.0,0.3333333333333333,0.84,0.22033898305084745,0.0
0.13043478260869565,1.0,0.6666666666666666,0.56,0.23728813559322035,1.0
0.21739130434782608,0.25,0.3333333333333333,0.16,0.3220338983050847,0.0
0.5072463768115942,0.0,1.0,0.96,0.1864406779661017,0.0
0.9130434782608696,0.25,0.0,0.8,0.3728813559322034,0.0
0.8115942028985508,0.5,1.0,0.48,0.15254237288135594,1.0
0.13043478260869565,0.0,0.0,0.56,0.1694915254237288,0.0
0.42028985507246375,0.0,1.0,0.84,0.4745762711864407,0.0
0.2608695652173913,1.0,0.6666666666666666,0.16,0.2033898305084746,1.0
0.8840579710144928,0.0,0.0,0.6,0.7627118644067796,0.0
0.7101449275362319,0.0,0.3333333333333333,0.48,0.5423728813559322,0.0
0.6376811594202899,0.0,0.6666666666666666,0.48,0.06779661016949153,0.0
0.6666666666666666,0.0,0.0,0.92,0.1864406779661017,0.0
0.30434782608695654,0.5,0.0,1.0,0.4406779661016949,1.0
0.028985507246376812,1.0,0.6666666666666666,0.16,0.288135593220339,1.0
0.4057971014492754,0.0,0.6666666666666666,0.6,0.1864406779661017,0.0
0.13043478260869565,1.0,0.0,0.64,0.1864406779661017,1.0
0.7681159420289855,1.0,0.3333333333333333,0.76,0.3220338983050847,1.0
0.8840579710144928,0.25,0.3333333333333333,0.44,0.0847457627118644,0.0
0.5072463768115942,0.25,0.0,0.32,0.22033898305084745,0.0
0.0,0.75,0.6666666666666666,0.76,0.1864406779661017,1.0
0.5507246376811594,0.75,1.0,0.32,0.05084745762711865,1.0
0.2753623188405797,0.25,0.0,0.76,0.1864406779661017,0.0
0.2463768115942029,0.25,0.3333333333333333,0.56,0.23728813559322035,0.0
1.0,0.0,1.0,0.8,0.1864406779661017,0.0
